日付,時刻,緯度,経度,高度,速度,距離,積算距離
26/06/01,17:29:39,33.8432,132.1072,10.91,0.00,553.28,1.9Km,"<+33.84327355,+132.10729499> +/- 1343.58m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分39秒 日本標準時","<+33.84081820,+132.11249826> +/- 860.27m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分20秒 日本標準時"
26/06/01,17:29:46,33.8504,132.1172,8.15,0.00,1215.83,3.2Km,"<+33.85040641,+132.11727002> +/- 277.09m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分46秒 日本標準時","<+33.84327355,+132.10729499> +/- 1343.58m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分39秒 日本標準時"
26/06/01,17:29:58,33.8507,132.1181,7.18,0.00,86.70,3.3Km,"<+33.85075772,+132.11810687> +/- 29.98m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分58秒 日本標準時","<+33.85040641,+132.11727002> +/- 277.09m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分46秒 日本標準時"
26/06/01,17:29:59,33.8507,132.1178,7.16,0.00,26.99,3.3Km,"<+33.85078276,+132.11781674> +/- 45.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分59秒 日本標準時","<+33.85075772,+132.11810687> +/- 29.98m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分58秒 日本標準時"
26/06/01,17:30:06,33.8507,132.1175,7.20,0.00,26.24,3.3Km,"<+33.85077991,+132.11753321> +/- 150.55m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分06秒 日本標準時","<+33.85078276,+132.11781674> +/- 45.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時29分59秒 日本標準時"
26/06/01,17:30:06,33.8507,132.1175,7.20,0.00,0.19,3.3Km,"<+33.85077859,+132.11753195> +/- 150.54m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分06秒 日本標準時","<+33.85077991,+132.11753321> +/- 150.55m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分06秒 日本標準時"
26/06/01,17:30:08,33.8508,132.1175,7.20,0.00,8.59,3.3Km,"<+33.85085298,+132.11750627> +/- 152.48m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分08秒 日本標準時","<+33.85077859,+132.11753195> +/- 150.54m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分06秒 日本標準時"
26/06/01,17:30:24,33.8522,132.1163,8.11,0.00,193.70,3.5Km,"<+33.85229691,+132.11632912> +/- 773.35m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分24秒 日本標準時","<+33.85085298,+132.11750627> +/- 152.48m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分08秒 日本標準時"
26/06/01,17:30:44,33.8536,132.1150,17.44,0.00,194.25,3.7Km,"<+33.85368610,+132.11505110> +/- 1341.97m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分44秒 日本標準時","<+33.85229691,+132.11632912> +/- 773.35m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分24秒 日本標準時"
26/06/01,17:30:44,33.8544,132.1143,17.44,0.00,102.20,3.8Km,"<+33.85441697,+132.11437871> +/- 1341.97m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分44秒 日本標準時","<+33.85368610,+132.11505110> +/- 1341.97m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分44秒 日本標準時"
